image_index,class_id,prototype_id,part_id,present
2,14,28,5,False
2,14,36,5,False
2,14,65,5,True
2,14,70,5,True
2,14,115,5,False
2,14,128,5,True
2,14,175,5,False
2,14,226,5,False
3,13,180,1,False
3,13,189,1,False
3,13,180,2,False
3,13,189,2,False
3,13,180,3,False
3,13,189,3,False
3,14,8,1,True
3,14,28,1,False
3,14,36,1,False
3,14,65,1,True
3,14,70,1,True
3,14,115,1,True
3,14,128,1,True
3,14,175,1,True
3,14,226,1,False
3,14,8,2,False
3,14,28,2,True
3,14,36,2,False
3,14,65,2,False
3,14,70,2,True
3,14,115,2,False
3,14,128,2,False
3,14,175,2,False
3,14,226,2,True
3,14,8,3,False
3,14,28,3,True
3,14,36,3,False
3,14,65,3,True
3,14,70,3,True
3,14,115,3,False
3,14,128,3,True
3,14,175,3,False
3,14,226,3,False
3,14,8,4,False
3,14,28,4,True
3,14,36,4,False
3,14,65,4,True
3,14,70,4,True
3,14,115,4,False
3,14,128,4,True
3,14,175,4,False
3,14,226,4,False
3,14,8,5,False
3,14,28,5,True
3,14,36,5,False
3,14,65,5,True
3,14,70,5,True
3,14,115,5,False
3,14,128,5,True
3,14,175,5,False
3,14,226,5,False
3,16,7,1,False
3,16,93,1,False
3,16,244,1,False
3,16,7,5,False
3,16,93,5,False
3,16,244,5,False
4,12,121,1,False
4,12,136,1,False
4,12,243,1,False
4,12,121,2,False
4,12,136,2,False
4,12,243,2,False
4,12,121,3,False
4,12,136,3,False
4,12,243,3,False
4,12,121,4,False
4,12,136,4,False
4,12,243,4,False
4,14,8,1,True
4,14,28,1,False
4,14,36,1,False
4,14,65,1,True
4,14,70,1,True
4,14,115,1,True
4,14,128,1,True
4,14,175,1,False
4,14,226,1,False
4,14,8,2,False
4,14,28,2,True
4,14,36,2,True
4,14,65,2,False
4,14,70,2,True
4,14,115,2,False
4,14,128,2,False
4,14,175,2,False
4,14,226,2,False
4,14,8,3,False
4,14,28,3,True
4,14,36,3,False
4,14,65,3,True
4,14,70,3,True
4,14,115,3,True
4,14,128,3,True
4,14,175,3,True
4,14,226,3,True
4,14,8,4,False
4,14,28,4,True
4,14,36,4,False
4,14,65,4,False
4,14,70,4,True
4,14,115,4,True
4,14,128,4,True
4,14,175,4,True
4,14,226,4,True
4,14,8,5,False
4,14,28,5,True
4,14,36,5,True
4,14,65,5,True
4,14,70,5,True
4,14,115,5,False
4,14,128,5,True
4,14,175,5,False
4,14,226,5,True
5,12,121,1,False
5,12,136,1,False
5,12,243,1,False
5,12,121,2,False
5,12,136,2,False
5,12,243,2,False
5,12,121,3,False
5,12,136,3,False
5,12,243,3,False
5,12,121,4,False
5,12,136,4,False
5,12,243,4,False
5,14,8,1,False
5,14,28,1,False
5,14,36,1,False
5,14,65,1,True
5,14,70,1,True
5,14,115,1,False
5,14,128,1,True
5,14,175,1,False
5,14,226,1,False
5,14,8,2,True
5,14,28,2,True
5,14,36,2,True
5,14,65,2,True
5,14,70,2,False
5,14,115,2,True
5,14,128,2,True
5,14,175,2,False
5,14,226,2,False
5,14,8,3,False
5,14,28,3,False
5,14,36,3,False
5,14,65,3,True
5,14,70,3,True
5,14,115,3,False
5,14,128,3,False
5,14,175,3,False
5,14,226,3,True
5,14,8,4,False
5,14,28,4,False
5,14,36,4,True
5,14,65,4,False
5,14,70,4,True
5,14,115,4,False
5,14,128,4,False
5,14,175,4,False
5,14,226,4,True
5,14,8,5,False
5,14,28,5,False
5,14,36,5,False
5,14,65,5,True
5,14,70,5,False
5,14,115,5,True
5,14,128,5,False
5,14,175,5,False
5,14,226,5,True
6,12,121,1,True
6,12,136,1,True
6,12,243,1,False
6,12,121,2,True
6,12,136,2,True
6,12,243,2,False
6,12,121,3,True
6,12,136,3,True
6,12,243,3,False
6,12,121,4,False
6,12,136,4,True
6,12,243,4,True
6,13,180,1,False
6,13,189,1,True
6,13,180,2,False
6,13,189,2,False
6,13,180,3,False
6,13,189,3,False
6,13,180,4,False
6,13,189,4,False
6,14,8,1,False
6,14,28,1,False
6,14,36,1,False
6,14,65,1,False
6,14,70,1,False
6,14,115,1,False
6,14,128,1,False
6,14,175,1,False
6,14,226,1,False
6,14,8,2,False
6,14,28,2,False
6,14,36,2,False
6,14,65,2,False
6,14,70,2,False
6,14,115,2,False
6,14,128,2,False
6,14,175,2,False
6,14,226,2,False
6,14,8,3,False
6,14,28,3,False
6,14,36,3,False
6,14,65,3,False
6,14,70,3,False
6,14,115,3,False
6,14,128,3,False
6,14,175,3,False
6,14,226,3,False
6,14,8,5,False
6,14,28,5,False
6,14,36,5,False
6,14,65,5,False
6,14,70,5,False
6,14,115,5,False
6,14,128,5,False
6,14,175,5,False
6,14,226,5,False
6,16,7,1,True
6,16,93,1,False
6,16,244,1,True
6,16,7,2,False
6,16,93,2,True
6,16,244,2,False
6,16,7,3,False
6,16,93,3,True
6,16,244,3,False
6,16,7,4,False
6,16,93,4,False
6,16,244,4,False
6,16,7,5,False
6,16,93,5,False
6,16,244,5,False
7,12,121,1,True
7,12,136,1,False
7,12,243,1,False
7,12,121,2,True
7,12,136,2,False
7,12,243,2,False
7,12,121,3,True
7,12,136,3,False
7,12,243,3,False
7,12,121,4,False
7,12,136,4,False
7,12,243,4,False
7,13,180,1,False
7,13,189,1,False
7,13,180,2,False
7,13,189,2,False
7,13,180,3,False
7,13,189,3,False
7,13,180,4,False
7,13,189,4,False
7,14,8,1,True
7,14,28,1,False
7,14,36,1,True
7,14,65,1,True
7,14,70,1,True
7,14,115,1,True
7,14,128,1,True
7,14,175,1,False
7,14,226,1,False
7,14,8,2,False
7,14,28,2,True
7,14,36,2,True
7,14,65,2,True
7,14,70,2,True
7,14,115,2,False
7,14,128,2,False
7,14,175,2,False
7,14,226,2,True
7,14,8,3,False
7,14,28,3,False
7,14,36,3,True
7,14,65,3,True
7,14,70,3,True
7,14,115,3,False
7,14,128,3,False
7,14,175,3,False
7,14,226,3,False
7,14,8,4,False
7,14,28,4,False
7,14,36,4,True
7,14,65,4,True
7,14,70,4,True
7,14,115,4,False
7,14,128,4,False
7,14,175,4,False
7,14,226,4,False
7,14,8,5,False
7,14,28,5,False
7,14,36,5,True
7,14,65,5,True
7,14,70,5,True
7,14,115,5,False
7,14,128,5,False
7,14,175,5,False
7,14,226,5,False
7,15,179,1,False
7,15,249,1,False
7,15,179,2,False
7,15,249,2,False
7,15,179,3,False
7,15,249,3,False
7,15,179,4,False
7,15,249,4,False
7,15,179,5,False
7,15,249,5,False
7,16,7,1,False
7,16,93,1,False
7,16,244,1,False
7,16,7,5,False
7,16,93,5,False
7,16,244,5,False
8,12,121,1,False
8,12,136,1,False
8,12,243,1,False
8,12,121,2,True
8,12,136,2,False
8,12,243,2,False
8,12,121,3,False
8,12,136,3,False
8,12,243,3,False
8,12,121,4,False
8,12,136,4,False
8,12,243,4,True
8,14,8,1,True
8,14,28,1,True
8,14,36,1,False
8,14,65,1,True
8,14,70,1,True
8,14,115,1,True
8,14,128,1,True
8,14,175,1,False
8,14,226,1,False
8,14,8,2,False
8,14,28,2,True
8,14,36,2,True
8,14,65,2,False
8,14,70,2,True
8,14,115,2,False
8,14,128,2,False
8,14,175,2,False
8,14,226,2,True
8,14,8,3,True
8,14,28,3,True
8,14,36,3,True
8,14,65,3,True
8,14,70,3,True
8,14,115,3,True
8,14,128,3,True
8,14,175,3,True
8,14,226,3,False
8,14,8,4,False
8,14,28,4,True
8,14,36,4,False
8,14,65,4,False
8,14,70,4,True
8,14,115,4,True
8,14,128,4,True
8,14,175,4,True
8,14,226,4,False
8,14,8,5,False
8,14,28,5,True
8,14,36,5,True
8,14,65,5,True
8,14,70,5,True
8,14,115,5,True
8,14,128,5,True
8,14,175,5,True
8,14,226,5,True
9,12,121,1,False
9,12,136,1,False
9,12,243,1,False
9,12,121,2,False
9,12,136,2,False
9,12,243,2,False
9,12,121,3,False
9,12,136,3,False
9,12,243,3,False
9,12,121,4,False
9,12,136,4,False
9,12,243,4,False
9,14,8,1,True
9,14,28,1,False
9,14,36,1,False
9,14,65,1,True
9,14,70,1,True
9,14,115,1,True
9,14,128,1,True
9,14,175,1,False
9,14,226,1,False
9,14,8,2,False
9,14,28,2,True
9,14,36,2,True
9,14,65,2,True
9,14,70,2,True
9,14,115,2,False
9,14,128,2,False
9,14,175,2,False
9,14,226,2,True
9,14,8,3,False
9,14,28,3,True
9,14,36,3,True
9,14,65,3,True
9,14,70,3,True
9,14,115,3,False
9,14,128,3,True
9,14,175,3,False
9,14,226,3,False
9,14,8,4,False
9,14,28,4,False
9,14,36,4,False
9,14,65,4,True
9,14,70,4,True
9,14,115,4,False
9,14,128,4,False
9,14,175,4,True
9,14,226,4,True
9,14,8,5,False
9,14,28,5,False
9,14,36,5,False
9,14,65,5,True
9,14,70,5,True
9,14,115,5,False
9,14,128,5,True
9,14,175,5,False
9,14,226,5,False
9,15,179,1,False
9,15,249,1,False
9,15,179,2,False
9,15,249,2,False
9,15,179,3,False
9,15,249,3,False
9,15,179,5,False
9,15,249,5,False
10,12,121,1,False
10,12,136,1,False
10,12,243,1,False
10,12,121,2,False
10,12,136,2,False
10,12,243,2,False
10,12,121,3,False
10,12,136,3,False
10,12,243,3,False
10,12,121,4,False
10,12,136,4,False
10,12,243,4,True
10,13,180,1,False
10,13,189,1,False
10,13,180,2,False
10,13,189,2,True
10,13,180,3,False
10,13,189,3,True
10,13,180,4,False
10,13,189,4,False
10,14,8,1,True
10,14,28,1,False
10,14,36,1,True
10,14,65,1,True
10,14,70,1,True
10,14,115,1,True
10,14,128,1,True
10,14,175,1,False
10,14,226,1,False
10,14,8,2,False
10,14,28,2,True
10,14,36,2,True
10,14,65,2,False
10,14,70,2,True
10,14,115,2,False
10,14,128,2,False
10,14,175,2,False
10,14,226,2,True
10,14,8,3,False
10,14,28,3,False
10,14,36,3,True
10,14,65,3,True
10,14,70,3,True
10,14,115,3,True
10,14,128,3,True
10,14,175,3,False
10,14,226,3,False
10,14,8,4,False
10,14,28,4,False
10,14,36,4,True
10,14,65,4,True
10,14,70,4,True
10,14,115,4,False
10,14,128,4,True
10,14,175,4,True
10,14,226,4,False
10,14,8,5,False
10,14,28,5,True
10,14,36,5,True
10,14,65,5,False
10,14,70,5,True
10,14,115,5,False
10,14,128,5,True
10,14,175,5,False
10,14,226,5,False
10,15,179,5,False
10,15,249,5,False
11,12,121,1,True
11,12,136,1,False
11,12,243,1,False
11,12,121,2,True
11,12,136,2,False
11,12,243,2,False
11,12,121,3,True
11,12,136,3,False
11,12,243,3,False
11,12,121,4,False
11,12,136,4,False
11,12,243,4,True
11,14,8,1,False
11,14,28,1,False
11,14,36,1,True
11,14,65,1,True
11,14,70,1,False
11,14,115,1,False
11,14,128,1,False
11,14,175,1,False
11,14,226,1,False
11,14,8,2,False
11,14,28,2,True
11,14,36,2,True
11,14,65,2,True
11,14,70,2,False
11,14,115,2,False
11,14,128,2,False
11,14,175,2,False
11,14,226,2,False
11,14,8,3,False
11,14,28,3,False
11,14,36,3,True
11,14,65,3,True
11,14,70,3,False
11,14,115,3,False
11,14,128,3,False
11,14,175,3,True
11,14,226,3,False
11,14,8,4,False
11,14,28,4,False
11,14,36,4,True
11,14,65,4,True
11,14,70,4,False
11,14,115,4,False
11,14,128,4,False
11,14,175,4,False
11,14,226,4,False
11,14,8,5,False
11,14,28,5,False
11,14,36,5,True
11,14,65,5,True
11,14,70,5,False
11,14,115,5,False
11,14,128,5,False
11,14,175,5,True
11,14,226,5,False
11,16,7,1,False
11,16,93,1,False
11,16,244,1,True
11,16,7,2,False
11,16,93,2,False
11,16,244,2,False
11,16,7,3,False
11,16,93,3,False
11,16,244,3,False
11,16,7,4,True
11,16,93,4,False
11,16,244,4,False
11,16,7,5,True
11,16,93,5,False
11,16,244,5,False
12,12,121,1,True
12,12,136,1,True
12,12,243,1,True
12,12,121,2,True
12,12,136,2,False
12,12,243,2,False
12,12,121,3,True
12,12,136,3,True
12,12,243,3,True
12,12,121,4,False
12,12,136,4,False
12,12,243,4,True
12,13,180,1,False
12,13,189,1,False
12,13,180,2,False
12,13,189,2,False
12,13,180,3,False
12,13,189,3,False
12,13,180,4,False
12,13,189,4,True
12,14,8,1,False
12,14,28,1,False
12,14,36,1,True
12,14,65,1,False
12,14,70,1,False
12,14,115,1,False
12,14,128,1,True
12,14,175,1,False
12,14,226,1,False
12,14,8,2,False
12,14,28,2,True
12,14,36,2,True
12,14,65,2,False
12,14,70,2,False
12,14,115,2,False
12,14,128,2,True
12,14,175,2,False
12,14,226,2,False
12,14,8,3,False
12,14,28,3,False
12,14,36,3,True
12,14,65,3,False
12,14,70,3,False
12,14,115,3,False
12,14,128,3,True
12,14,175,3,False
12,14,226,3,False
12,14,8,4,False
12,14,28,4,False
12,14,36,4,True
12,14,65,4,False
12,14,70,4,False
12,14,115,4,False
12,14,128,4,True
12,14,175,4,False
12,14,226,4,False
12,14,8,5,False
12,14,28,5,False
12,14,36,5,True
12,14,65,5,False
12,14,70,5,False
12,14,115,5,False
12,14,128,5,True
12,14,175,5,True
12,14,226,5,False
12,16,7,1,True
12,16,93,1,False
12,16,244,1,False
12,16,7,3,False
12,16,93,3,True
12,16,244,3,False
12,16,7,4,False
12,16,93,4,False
12,16,244,4,False
12,16,7,5,False
12,16,93,5,False
12,16,244,5,True
13,12,121,1,True
13,12,136,1,True
13,12,243,1,False
13,12,121,2,True
13,12,136,2,False
13,12,243,2,False
13,12,121,3,True
13,12,136,3,True
13,12,243,3,False
13,12,121,4,False
13,12,136,4,True
13,12,243,4,True
13,13,180,1,False
13,13,189,1,False
13,13,180,2,False
13,13,189,2,False
13,13,180,3,False
13,13,189,3,True
13,13,180,4,False
13,13,189,4,False
14,13,180,1,False
14,13,189,1,False
14,13,180,2,False
14,13,189,2,True
14,13,180,3,False
14,13,189,3,False
14,13,180,4,False
14,13,189,4,False
14,14,8,1,True
14,14,28,1,False
14,14,36,1,False
14,14,65,1,True
14,14,70,1,True
14,14,115,1,True
14,14,128,1,True
14,14,175,1,True
14,14,226,1,False
14,14,8,2,False
14,14,28,2,True
14,14,36,2,True
14,14,65,2,False
14,14,70,2,True
14,14,115,2,False
14,14,128,2,False
14,14,175,2,False
14,14,226,2,False
14,14,8,3,False
14,14,28,3,False
14,14,36,3,False
14,14,65,3,True
14,14,70,3,True
14,14,115,3,False
14,14,128,3,False
14,14,175,3,True
14,14,226,3,False
14,14,8,4,True
14,14,28,4,False
14,14,36,4,False
14,14,65,4,True
14,14,70,4,True
14,14,115,4,True
14,14,128,4,False
14,14,175,4,False
14,14,226,4,True
14,14,8,5,True
14,14,28,5,True
14,14,36,5,True
14,14,65,5,True
14,14,70,5,True
14,14,115,5,True
14,14,128,5,False
14,14,175,5,False
14,14,226,5,True
15,12,121,1,False
15,12,136,1,False
15,12,243,1,False
15,12,121,2,False
15,12,136,2,False
15,12,243,2,False
15,12,121,3,False
15,12,136,3,False
15,12,243,3,False
15,12,121,4,False
15,12,136,4,False
15,12,243,4,False
15,13,180,1,False
15,13,189,1,False
15,13,180,2,False
15,13,189,2,False
15,13,180,3,False
15,13,189,3,False
15,13,180,4,False
15,13,189,4,False
15,14,8,1,False
15,14,28,1,False
15,14,36,1,False
15,14,65,1,True
15,14,70,1,False
15,14,115,1,True
15,14,128,1,True
15,14,175,1,False
15,14,226,1,False
15,14,8,2,False
15,14,28,2,True
15,14,36,2,False
15,14,65,2,False
15,14,70,2,True
15,14,115,2,False
15,14,128,2,False
15,14,175,2,False
15,14,226,2,False
15,14,8,3,False
15,14,28,3,False
15,14,36,3,False
15,14,65,3,True
15,14,70,3,False
15,14,115,3,True
15,14,128,3,True
15,14,175,3,True
15,14,226,3,False
15,14,8,4,False
15,14,28,4,False
15,14,36,4,False
15,14,65,4,False
15,14,70,4,False
15,14,115,4,True
15,14,128,4,True
15,14,175,4,True
15,14,226,4,False
15,14,8,5,False
15,14,28,5,False
15,14,36,5,False
15,14,65,5,True
15,14,70,5,False
15,14,115,5,False
15,14,128,5,True
15,14,175,5,False
15,14,226,5,False
16,12,121,1,True
16,12,136,1,True
16,12,243,1,True
16,12,121,2,True
16,12,136,2,False
16,12,243,2,False
16,12,121,3,True
16,12,136,3,True
16,12,243,3,False
16,12,121,4,False
16,12,136,4,True
16,12,243,4,True
16,12,121,5,False
16,12,136,5,False
16,12,243,5,False
16,13,180,1,False
16,13,189,1,False
16,13,180,2,False
16,13,189,2,False
16,13,180,3,False
16,13,189,3,True
16,13,180,4,False
16,13,189,4,True
16,14,8,1,False
16,14,28,1,False
16,14,36,1,False
16,14,65,1,False
16,14,70,1,False
16,14,115,1,False
16,14,128,1,False
16,14,175,1,False
16,14,226,1,False
16,14,8,2,False
16,14,28,2,False
16,14,36,2,False
16,14,65,2,False
16,14,70,2,False
16,14,115,2,False
16,14,128,2,False
16,14,175,2,False
16,14,226,2,False
16,14,8,3,False
16,14,28,3,False
16,14,36,3,False
16,14,65,3,False
16,14,70,3,False
16,14,115,3,False
16,14,128,3,False
16,14,175,3,False
16,14,226,3,False
16,14,8,4,False
16,14,28,4,False
16,14,36,4,False
16,14,65,4,False
16,14,70,4,False
16,14,115,4,False
16,14,128,4,False
16,14,175,4,False
16,14,226,4,False
16,14,8,5,False
16,14,28,5,False
16,14,36,5,False
16,14,65,5,False
16,14,70,5,False
16,14,115,5,False
16,14,128,5,False
16,14,175,5,False
16,14,226,5,False
17,12,121,1,False
17,12,136,1,False
17,12,243,1,False
17,12,121,2,False
17,12,136,2,False
17,12,243,2,False
17,12,121,3,False
17,12,136,3,False
17,12,243,3,False
17,12,121,4,False
17,12,136,4,False
17,12,243,4,False
17,13,180,1,False
17,13,189,1,False
17,13,180,2,False
17,13,189,2,False
17,13,180,3,False
17,13,189,3,False
17,14,8,1,True
17,14,28,1,False
17,14,36,1,False
17,14,65,1,False
17,14,70,1,True
17,14,115,1,True
17,14,128,1,True
17,14,175,1,False
17,14,226,1,False
17,14,8,2,False
17,14,28,2,True
17,14,36,2,True
17,14,65,2,False
17,14,70,2,True
17,14,115,2,False
17,14,128,2,False
17,14,175,2,False
17,14,226,2,True
17,14,8,3,False
17,14,28,3,False
17,14,36,3,True
17,14,65,3,True
17,14,70,3,True
17,14,115,3,False
17,14,128,3,True
17,14,175,3,False
17,14,226,3,False
17,14,8,4,False
17,14,28,4,True
17,14,36,4,True
17,14,65,4,True
17,14,70,4,True
17,14,115,4,False
17,14,128,4,False
17,14,175,4,True
17,14,226,4,True
17,14,8,5,False
17,14,28,5,False
17,14,36,5,False
17,14,65,5,False
17,14,70,5,True
17,14,115,5,False
17,14,128,5,True
17,14,175,5,True
17,14,226,5,False
17,15,179,2,False
17,15,249,2,False
17,15,179,5,False
17,15,249,5,False
17,16,7,1,False
17,16,93,1,False
17,16,244,1,False
17,16,7,2,True
17,16,93,2,True
17,16,244,2,False
17,16,7,3,False
17,16,93,3,False
17,16,244,3,False
17,16,7,4,False
17,16,93,4,True
17,16,244,4,False
17,16,7,5,False
17,16,93,5,True
17,16,244,5,False
18,13,180,1,False
18,13,189,1,False
18,13,180,2,False
18,13,189,2,False
18,13,180,3,False
18,13,189,3,False
18,13,180,4,False
18,13,189,4,False
18,14,8,1,True
18,14,28,1,False
18,14,36,1,False
18,14,65,1,True
18,14,70,1,True
18,14,115,1,True
18,14,128,1,True
18,14,175,1,False
18,14,226,1,False
18,14,8,2,False
18,14,28,2,True
18,14,36,2,True
18,14,65,2,True
18,14,70,2,True
18,14,115,2,False
18,14,128,2,True
18,14,175,2,False
18,14,226,2,False
18,14,8,3,True
18,14,28,3,False
18,14,36,3,False
18,14,65,3,True
18,14,70,3,True
18,14,115,3,False
18,14,128,3,True
18,14,175,3,False
18,14,226,3,False
18,14,8,4,False
18,14,28,4,False
18,14,36,4,False
18,14,65,4,True
18,14,70,4,False
18,14,115,4,False
18,14,128,4,False
18,14,175,4,False
18,14,226,4,False
18,14,8,5,False
18,14,28,5,False
18,14,36,5,False
18,14,65,5,True
18,14,70,5,False
18,14,115,5,False
18,14,128,5,True
18,14,175,5,False
18,14,226,5,False
18,15,179,1,False
18,15,249,1,False
18,15,179,5,False
18,15,249,5,False
19,14,8,1,True
19,14,28,1,False
19,14,36,1,False
19,14,65,1,True
19,14,70,1,True
19,14,115,1,True
19,14,128,1,True
19,14,175,1,False
19,14,226,1,False
19,14,8,2,False
19,14,28,2,True
19,14,36,2,True
19,14,65,2,False
19,14,70,2,True
19,14,115,2,False
19,14,128,2,False
19,14,175,2,True
19,14,226,2,True
19,14,8,3,False
19,14,28,3,False
19,14,36,3,True
19,14,65,3,True
19,14,70,3,True
19,14,115,3,True
19,14,128,3,True
19,14,175,3,True
19,14,226,3,False
19,14,8,4,False
19,14,28,4,False
19,14,36,4,True
19,14,65,4,True
19,14,70,4,True
19,14,115,4,False
19,14,128,4,True
19,14,175,4,True
19,14,226,4,False
19,14,8,5,False
19,14,28,5,False
19,14,36,5,True
19,14,65,5,True
19,14,70,5,True
19,14,115,5,True
19,14,128,5,True
19,14,175,5,True
19,14,226,5,False
20,12,121,1,False
20,12,136,1,False
20,12,243,1,False
20,12,121,2,True
20,12,136,2,False
20,12,243,2,False
20,12,121,3,False
20,12,136,3,False
20,12,243,3,False
20,12,121,4,False
20,12,136,4,True
20,12,243,4,True
20,13,180,1,False
20,13,189,1,False
20,13,180,2,False
20,13,189,2,False
20,13,180,3,False
20,13,189,3,False
20,13,180,4,False
20,13,189,4,False
20,14,8,1,False
20,14,28,1,False
20,14,36,1,False
20,14,65,1,True
20,14,70,1,True
20,14,115,1,True
20,14,128,1,True
20,14,175,1,False
20,14,226,1,False
20,14,8,2,False
20,14,28,2,True
20,14,36,2,True
20,14,65,2,False
20,14,70,2,True
20,14,115,2,False
20,14,128,2,False
20,14,175,2,False
20,14,226,2,True
20,14,8,3,False
20,14,28,3,False
20,14,36,3,False
20,14,65,3,True
20,14,70,3,True
20,14,115,3,False
20,14,128,3,False
20,14,175,3,False
20,14,226,3,False
20,14,8,4,False
20,14,28,4,False
20,14,36,4,True
20,14,65,4,False
20,14,70,4,True
20,14,115,4,False
20,14,128,4,False
20,14,175,4,False
20,14,226,4,False
20,14,8,5,False
20,14,28,5,True
20,14,36,5,True
20,14,65,5,True
20,14,70,5,True
20,14,115,5,False
20,14,128,5,False
20,14,175,5,False
20,14,226,5,False
21,13,180,1,False
21,13,189,1,False
21,13,180,2,False
21,13,189,2,True
21,13,180,3,False
21,13,189,3,False
21,13,180,4,False
21,13,189,4,False
21,14,8,1,False
21,14,28,1,False
21,14,36,1,False
21,14,65,1,False
21,14,70,1,True
21,14,115,1,False
21,14,128,1,False
21,14,175,1,False
21,14,226,1,False
21,14,8,2,False
21,14,28,2,True
21,14,36,2,True
21,14,65,2,False
21,14,70,2,True
21,14,115,2,False
21,14,128,2,False
21,14,175,2,False
21,14,226,2,False
21,14,8,3,False
21,14,28,3,False
21,14,36,3,False
21,14,65,3,True
21,14,70,3,True
21,14,115,3,False
21,14,128,3,False
21,14,175,3,False
21,14,226,3,False
21,14,8,4,False
21,14,28,4,False
21,14,36,4,False
21,14,65,4,False
21,14,70,4,False
21,14,115,4,False
21,14,128,4,False
21,14,175,4,True
21,14,226,4,False
21,14,8,5,False
21,14,28,5,False
21,14,36,5,False
21,14,65,5,False
21,14,70,5,False
21,14,115,5,False
21,14,128,5,False
21,14,175,5,True
21,14,226,5,False
22,13,180,1,False
22,13,189,1,True
22,13,180,2,False
22,13,189,2,False
22,13,180,3,False
22,13,189,3,False
22,13,180,4,False
22,13,189,4,False
22,14,8,1,True
22,14,28,1,False
22,14,36,1,True
22,14,65,1,True
22,14,70,1,True
22,14,115,1,True
22,14,128,1,True
22,14,175,1,True
22,14,226,1,False
22,14,8,2,False
22,14,28,2,True
22,14,36,2,True
22,14,65,2,True
22,14,70,2,True
22,14,115,2,False
22,14,128,2,False
22,14,175,2,True
22,14,226,2,True
22,14,8,3,True
22,14,28,3,True
22,14,36,3,True
22,14,65,3,True
22,14,70,3,True
22,14,115,3,True
22,14,128,3,True
22,14,175,3,True
22,14,226,3,True
22,14,8,4,False
22,14,28,4,True
22,14,36,4,True
22,14,65,4,False
22,14,70,4,True
22,14,115,4,False
22,14,128,4,False
22,14,175,4,True
22,14,226,4,True
22,14,8,5,False
22,14,28,5,False
22,14,36,5,True
22,14,65,5,True
22,14,70,5,True
22,14,115,5,True
22,14,128,5,False
22,14,175,5,True
22,14,226,5,False
22,15,179,3,False
22,15,249,3,False
22,15,179,5,False
22,15,249,5,False
23,12,121,1,True
23,12,136,1,True
23,12,243,1,True
23,12,121,2,True
23,12,136,2,True
23,12,243,2,False
23,12,121,3,True
23,12,136,3,False
23,12,243,3,False
23,12,121,4,False
23,12,136,4,True
23,12,243,4,True
23,12,121,5,False
23,12,136,5,True
23,12,243,5,False
23,13,180,1,False
23,13,189,1,False
