class_id,prototype_id,part_id,mean_presence,num_images,is_consistent
14,130,4,0.3568181818181818,440,False
14,130,5,0.7343096234309623,478,False
14,131,1,0.2404255319148936,470,True
14,131,2,0.8444924406047516,463,True
14,131,3,0.5128755364806867,466,True
14,131,4,0.475,440,True
14,131,5,0.5355648535564853,478,True
14,132,1,0.8659574468085106,470,True
14,132,2,0.30669546436285094,463,True
14,132,3,0.9334763948497854,466,True
14,132,4,0.7113636363636363,440,True
14,132,5,0.7677824267782427,478,True
14,133,1,0.9127659574468086,470,True
14,133,2,0.4406047516198704,463,True
14,133,3,0.759656652360515,466,True
14,133,4,0.6545454545454545,440,True
14,133,5,0.5836820083682008,478,True
14,134,1,0.8021276595744681,470,True
14,134,2,0.06263498920086392,463,True
14,134,3,0.5987124463519313,466,True
14,134,4,0.35909090909090907,440,True
14,134,5,0.6401673640167364,478,True
14,135,1,0.43829787234042555,470,False
14,135,2,0.3304535637149028,463,False
14,135,3,0.7532188841201717,466,False
14,135,4,0.3431818181818182,440,False
14,135,5,0.7594142259414226,478,False
14,136,1,0.5212765957446809,470,True
14,136,2,0.5291576673866091,463,True
14,136,3,0.8540772532188842,466,True
14,136,4,0.44772727272727275,440,True
14,136,5,0.801255230125523,478,True
14,137,1,0.9234042553191489,470,True
14,137,2,0.2526997840172786,463,True
14,137,3,0.8991416309012875,466,True
14,137,4,0.6681818181818182,440,True
14,137,5,0.7175732217573222,478,True
14,138,1,0.48723404255319147,470,False
14,138,2,0.7645788336933045,463,False
14,138,3,0.45493562231759654,466,False
14,138,4,0.5136363636363637,440,False
14,138,5,0.40794979079497906,478,False
14,139,1,0.23191489361702128,470,True
14,139,2,0.9028077753779697,463,True
14,139,3,0.30472103004291845,466,True
14,139,4,0.4090909090909091,440,True
14,139,5,0.4351464435146444,478,True
15,140,1,0.3695652173913043,46,False
15,140,2,0.16666666666666666,54,False
15,140,3,0.37777777777777777,45,False
15,140,4,0.30303030303030304,33,False
15,140,5,0.375,80,False
15,141,1,0.1956521739130435,46,False
15,141,2,0.35185185185185186,54,False
15,141,3,0.08888888888888889,45,False
15,141,4,0.030303030303030304,33,False
15,141,5,0.225,80,False
15,142,1,0.2826086956521739,46,False
15,142,2,0.2037037037037037,54,False
15,142,3,0.1111111111111111,45,False
15,142,4,0.0,33,False
15,142,5,0.2125,80,False
15,143,1,0.2391304347826087,46,False
15,143,2,0.5370370370370371,54,False
15,143,3,0.24444444444444444,45,False
15,143,4,0.18181818181818182,33,False
15,143,5,0.275,80,False
15,144,1,0.34782608695652173,46,False
15,144,2,0.5185185185185185,54,False
15,144,3,0.4666666666666667,45,False
15,144,4,0.36363636363636365,33,False
15,144,5,0.2375,80,False
15,145,1,0.30434782608695654,46,False
15,145,2,0.6111111111111112,54,False
15,145,3,0.35555555555555557,45,False
15,145,4,0.18181818181818182,33,False
15,145,5,0.2875,80,False
15,146,1,0.1956521739130435,46,False
15,146,2,0.3148148148148148,54,False
15,146,3,0.08888888888888889,45,False
15,146,4,0.0,33,False
15,146,5,0.1875,80,False
15,147,1,0.2826086956521739,46,False
15,147,2,0.5555555555555556,54,False
15,147,3,0.4444444444444444,45,False
15,147,4,0.15151515151515152,33,False
15,147,5,0.2875,80,False
15,148,1,0.2608695652173913,46,False
15,148,2,0.16666666666666666,54,False
15,148,3,0.15555555555555556,45,False
15,148,4,0.12121212121212122,33,False
15,148,5,0.2375,80,False
15,149,1,0.30434782608695654,46,False
15,149,2,0.4074074074074074,54,False
15,149,3,0.3111111111111111,45,False
15,149,4,0.09090909090909091,33,False
15,149,5,0.2375,80,False
16,150,1,0.4657534246575342,73,False
16,150,2,0.23636363636363636,55,False
16,150,3,0.3148148148148148,54,False
16,150,4,0.358974358974359,39,False
16,150,5,0.4266666666666667,75,False
16,151,1,0.4520547945205479,73,False
16,151,2,0.34545454545454546,55,False
16,151,3,0.35185185185185186,54,False
16,151,4,0.3333333333333333,39,False
16,151,5,0.32,75,False
16,152,1,0.4383561643835616,73,False
16,152,2,0.4727272727272727,55,False
16,152,3,0.37037037037037035,54,False
16,152,4,0.38461538461538464,39,False
16,152,5,0.4,75,False
16,153,1,0.5205479452054794,73,False
16,153,2,0.4727272727272727,55,False
16,153,3,0.24074074074074073,54,False
16,153,4,0.10256410256410256,39,False
16,153,5,0.4666666666666667,75,False
16,154,1,0.410958904109589,73,False
16,154,2,0.2909090909090909,55,False
16,154,3,0.46296296296296297,54,False
16,154,4,0.28205128205128205,39,False
16,154,5,0.30666666666666664,75,False
16,155,1,0.4246575342465753,73,False
16,155,2,0.5272727272727272,55,False
16,155,3,0.2962962962962963,54,False
16,155,4,0.10256410256410256,39,False
16,155,5,0.44,75,False
16,156,1,0.547945205479452,73,False
16,156,2,0.2,55,False
16,156,3,0.2962962962962963,54,False
16,156,4,0.1282051282051282,39,False
16,156,5,0.30666666666666664,75,False
16,157,1,0.3835616438356164,73,False
16,157,2,0.18181818181818182,55,False
16,157,3,0.46296296296296297,54,False
16,157,4,0.2564102564102564,39,False
16,157,5,0.32,75,False
16,158,1,0.5068493150684932,73,False
16,158,2,0.6,55,False
16,158,3,0.37037037037037035,54,False
16,158,4,0.358974358974359,39,False
16,158,5,0.41333333333333333,75,False
16,159,1,0.4383561643835616,73,False
16,159,2,0.23636363636363636,55,False
16,159,3,0.4444444444444444,54,False
16,159,4,0.20512820512820512,39,False
16,159,5,0.4266666666666667,75,False
