image_index,class_id,prototype_id,part_id,present
6,12,110,1,True
6,12,111,1,True
6,12,112,1,True
6,12,113,1,True
6,12,114,1,True
6,12,115,1,True
6,12,116,1,True
6,12,117,1,True
6,12,118,1,True
6,12,119,1,True
6,12,110,2,False
6,12,111,2,False
6,12,112,2,True
6,12,113,2,True
6,12,114,2,False
6,12,115,2,False
6,12,116,2,False
6,12,117,2,True
6,12,118,2,False
6,12,119,2,True
6,12,110,3,False
6,12,111,3,True
6,12,112,3,True
6,12,113,3,False
6,12,114,3,False
6,12,115,3,False
6,12,116,3,False
6,12,117,3,False
6,12,118,3,True
6,12,119,3,True
6,12,110,4,True
6,12,111,4,False
6,12,112,4,False
6,12,113,4,True
6,12,114,4,True
6,12,115,4,False
6,12,116,4,True
6,12,117,4,True
6,12,118,4,False
6,12,119,4,True
6,13,120,1,False
6,13,121,1,False
6,13,122,1,True
6,13,123,1,False
6,13,124,1,False
6,13,125,1,True
6,13,126,1,True
6,13,127,1,False
6,13,128,1,False
6,13,129,1,False
6,13,120,2,True
6,13,121,2,False
6,13,122,2,True
6,13,123,2,False
6,13,124,2,True
6,13,125,2,False
6,13,126,2,False
6,13,127,2,False
6,13,128,2,False
6,13,129,2,False
6,13,120,3,False
6,13,121,3,False
6,13,122,3,False
6,13,123,3,False
6,13,124,3,False
6,13,125,3,True
6,13,126,3,False
6,13,127,3,False
6,13,128,3,False
6,13,129,3,False
6,13,120,4,True
6,13,121,4,True
6,13,122,4,False
6,13,123,4,True
6,13,124,4,False
6,13,125,4,False
6,13,126,4,False
6,13,127,4,True
6,13,128,4,True
6,13,129,4,True
6,14,130,1,False
6,14,131,1,False
6,14,132,1,False
6,14,133,1,False
6,14,134,1,False
6,14,135,1,False
6,14,136,1,False
6,14,137,1,False
6,14,138,1,False
6,14,139,1,False
6,14,130,2,False
6,14,131,2,True
6,14,132,2,False
6,14,133,2,False
6,14,134,2,False
6,14,135,2,True
6,14,136,2,True
6,14,137,2,False
6,14,138,2,False
6,14,139,2,True
6,14,130,3,False
6,14,131,3,False
6,14,132,3,False
6,14,133,3,False
6,14,134,3,False
6,14,135,3,True
6,14,136,3,True
6,14,137,3,False
6,14,138,3,False
6,14,139,3,False
6,14,130,5,False
6,14,131,5,True
6,14,132,5,False
6,14,133,5,False
6,14,134,5,False
6,14,135,5,False
6,14,136,5,False
6,14,137,5,False
6,14,138,5,True
6,14,139,5,True
6,16,150,1,True
6,16,151,1,False
6,16,152,1,False
6,16,153,1,True
6,16,154,1,False
6,16,155,1,True
6,16,156,1,True
6,16,157,1,False
6,16,158,1,False
6,16,159,1,True
6,16,150,2,True
6,16,151,2,True
6,16,152,2,True
6,16,153,2,True
6,16,154,2,True
6,16,155,2,False
6,16,156,2,True
6,16,157,2,True
6,16,158,2,True
6,16,159,2,False
6,16,150,3,False
6,16,151,3,False
6,16,152,3,False
6,16,153,3,False
6,16,154,3,False
6,16,155,3,False
6,16,156,3,False
6,16,157,3,False
6,16,158,3,False
6,16,159,3,False
6,16,150,4,True
6,16,151,4,True
6,16,152,4,True
6,16,153,4,False
6,16,154,4,False
6,16,155,4,False
6,16,156,4,False
6,16,157,4,False
6,16,158,4,False
6,16,159,4,False
6,16,150,5,False
6,16,151,5,False
6,16,152,5,False
6,16,153,5,False
6,16,154,5,False
6,16,155,5,False
6,16,156,5,False
6,16,157,5,False
6,16,158,5,False
6,16,159,5,False
7,12,110,1,True
7,12,111,1,True
7,12,112,1,True
7,12,113,1,False
7,12,114,1,True
7,12,115,1,True
7,12,116,1,True
7,12,117,1,False
7,12,118,1,False
7,12,119,1,False
7,12,110,2,False
7,12,111,2,True
7,12,112,2,True
7,12,113,2,True
7,12,114,2,False
7,12,115,2,False
7,12,116,2,False
7,12,117,2,True
7,12,118,2,False
7,12,119,2,True
7,12,110,3,False
7,12,111,3,True
7,12,112,3,True
7,12,113,3,True
7,12,114,3,False
7,12,115,3,False
7,12,116,3,False
7,12,117,3,True
7,12,118,3,False
7,12,119,3,False
7,12,110,4,True
7,12,111,4,False
7,12,112,4,False
7,12,113,4,False
7,12,114,4,True
7,12,115,4,True
7,12,116,4,True
7,12,117,4,False
7,12,118,4,True
7,12,119,4,False
7,13,120,1,False
7,13,121,1,False
7,13,122,1,False
7,13,123,1,False
7,13,124,1,False
7,13,125,1,False
7,13,126,1,False
7,13,127,1,False
7,13,128,1,False
7,13,129,1,False
7,13,120,2,False
7,13,121,2,False
7,13,122,2,False
7,13,123,2,False
7,13,124,2,False
7,13,125,2,False
7,13,126,2,False
7,13,127,2,False
7,13,128,2,False
7,13,129,2,False
7,13,120,3,False
7,13,121,3,False
7,13,122,3,False
7,13,123,3,False
7,13,124,3,False
7,13,125,3,False
7,13,126,3,False
7,13,127,3,False
7,13,128,3,False
7,13,129,3,False
7,13,120,4,False
7,13,121,4,False
7,13,122,4,False
7,13,123,4,False
7,13,124,4,True
7,13,125,4,False
7,13,126,4,False
7,13,127,4,False
7,13,128,4,False
7,13,129,4,False
7,14,130,1,False
7,14,131,1,True
7,14,132,1,True
7,14,133,1,True
7,14,134,1,True
7,14,135,1,False
7,14,136,1,False
7,14,137,1,True
7,14,138,1,False
7,14,139,1,False
7,14,130,2,False
7,14,131,2,True
7,14,132,2,True
7,14,133,2,False
7,14,134,2,False
7,14,135,2,False
7,14,136,2,True
7,14,137,2,False
7,14,138,2,True
7,14,139,2,True
7,14,130,3,False
7,14,131,3,True
7,14,132,3,True
7,14,133,3,True
7,14,134,3,True
7,14,135,3,False
7,14,136,3,True
7,14,137,3,True
7,14,138,3,False
7,14,139,3,False
7,14,130,4,False
7,14,131,4,True
7,14,132,4,True
7,14,133,4,True
7,14,134,4,False
7,14,135,4,False
7,14,136,4,False
7,14,137,4,True
7,14,138,4,False
7,14,139,4,False
7,14,130,5,False
7,14,131,5,False
7,14,132,5,True
7,14,133,5,True
7,14,134,5,False
7,14,135,5,False
7,14,136,5,False
7,14,137,5,True
7,14,138,5,False
7,14,139,5,False
7,15,140,1,False
7,15,141,1,False
7,15,142,1,False
7,15,143,1,False
7,15,144,1,False
7,15,145,1,True
7,15,146,1,False
7,15,147,1,True
7,15,148,1,False
7,15,149,1,True
7,15,140,2,False
7,15,141,2,False
7,15,142,2,False
7,15,143,2,False
7,15,144,2,False
7,15,145,2,False
7,15,146,2,False
7,15,147,2,False
7,15,148,2,False
7,15,149,2,False
7,15,140,3,False
7,15,141,3,False
7,15,142,3,False
7,15,143,3,False
7,15,144,3,False
7,15,145,3,False
7,15,146,3,False
7,15,147,3,False
7,15,148,3,False
7,15,149,3,False
7,15,140,4,False
7,15,141,4,False
7,15,142,4,False
7,15,143,4,False
7,15,144,4,True
7,15,145,4,False
7,15,146,4,False
7,15,147,4,False
7,15,148,4,False
7,15,149,4,False
7,15,140,5,False
7,15,141,5,False
7,15,142,5,False
7,15,143,5,False
7,15,144,5,False
7,15,145,5,False
7,15,146,5,False
7,15,147,5,False
7,15,148,5,False
7,15,149,5,False
7,16,150,1,False
7,16,151,1,False
7,16,152,1,False
7,16,153,1,False
7,16,154,1,False
7,16,155,1,False
7,16,156,1,False
7,16,157,1,False
7,16,158,1,True
7,16,159,1,False
7,16,150,5,False
7,16,151,5,False
7,16,152,5,False
7,16,153,5,False
7,16,154,5,False
7,16,155,5,False
7,16,156,5,False
7,16,157,5,False
7,16,158,5,False
7,16,159,5,False
8,12,110,1,False
8,12,111,1,False
8,12,112,1,False
8,12,113,1,False
8,12,114,1,True
8,12,115,1,True
8,12,116,1,False
8,12,117,1,True
8,12,118,1,False
8,12,119,1,False
8,12,110,2,False
8,12,111,2,True
8,12,112,2,True
8,12,113,2,False
8,12,114,2,True
8,12,115,2,False
8,12,116,2,False
8,12,117,2,False
8,12,118,2,False
8,12,119,2,True
8,12,110,3,False
8,12,111,3,False
8,12,112,3,False
8,12,113,3,True
8,12,114,3,True
8,12,115,3,True
8,12,116,3,False
8,12,117,3,True
8,12,118,3,True
8,12,119,3,True
8,12,110,4,True
8,12,111,4,False
8,12,112,4,True
8,12,113,4,True
8,12,114,4,True
8,12,115,4,False
8,12,116,4,True
8,12,117,4,False
8,12,118,4,False
8,12,119,4,False
8,14,130,1,False
8,14,131,1,False
8,14,132,1,True
8,14,133,1,True
8,14,134,1,True
8,14,135,1,False
8,14,136,1,False
8,14,137,1,True
8,14,138,1,False
8,14,139,1,False
8,14,130,2,False
8,14,131,2,True
8,14,132,2,False
8,14,133,2,False
8,14,134,2,False
8,14,135,2,False
8,14,136,2,True
8,14,137,2,False
8,14,138,2,True
8,14,139,2,True
8,14,130,3,True
8,14,131,3,False
8,14,132,3,True
8,14,133,3,True
8,14,134,3,False
8,14,135,3,True
8,14,136,3,True
8,14,137,3,True
8,14,138,3,False
8,14,139,3,False
8,14,130,4,False
8,14,131,4,True
8,14,132,4,True
8,14,133,4,True
8,14,134,4,True
8,14,135,4,False
8,14,136,4,False
8,14,137,4,True
8,14,138,4,False
8,14,139,4,False
8,14,130,5,True
8,14,131,5,True
8,14,132,5,True
8,14,133,5,True
8,14,134,5,True
8,14,135,5,True
8,14,136,5,True
8,14,137,5,True
8,14,138,5,False
8,14,139,5,True
9,12,110,1,False
9,12,111,1,False
9,12,112,1,False
9,12,113,1,False
9,12,114,1,False
9,12,115,1,False
9,12,116,1,False
9,12,117,1,False
9,12,118,1,False
9,12,119,1,False
9,12,110,2,False
9,12,111,2,False
9,12,112,2,True
9,12,113,2,False
9,12,114,2,False
9,12,115,2,False
9,12,116,2,False
9,12,117,2,False
9,12,118,2,False
9,12,119,2,True
9,12,110,3,False
9,12,111,3,False
9,12,112,3,False
9,12,113,3,True
9,12,114,3,False
9,12,115,3,False
9,12,116,3,False
9,12,117,3,False
9,12,118,3,True
9,12,119,3,False
9,12,110,4,True
9,12,111,4,False
9,12,112,4,False
9,12,113,4,True
9,12,114,4,False
9,12,115,4,False
9,12,116,4,True
9,12,117,4,False
9,12,118,4,False
9,12,119,4,False
9,14,130,1,True
9,14,131,1,False
9,14,132,1,True
9,14,133,1,True
9,14,134,1,True
9,14,135,1,False
9,14,136,1,False
9,14,137,1,True
9,14,138,1,False
9,14,139,1,False
9,14,130,2,False
9,14,131,2,False
9,14,132,2,False
9,14,133,2,False
9,14,134,2,False
9,14,135,2,False
9,14,136,2,True
9,14,137,2,False
9,14,138,2,True
9,14,139,2,True
9,14,130,3,False
9,14,131,3,False
9,14,132,3,True
9,14,133,3,True
9,14,134,3,False
9,14,135,3,False
9,14,136,3,True
9,14,137,3,True
9,14,138,3,False
9,14,139,3,False
9,14,130,4,False
9,14,131,4,True
9,14,132,4,False
9,14,133,4,False
9,14,134,4,False
9,14,135,4,False
9,14,136,4,False
9,14,137,4,False
9,14,138,4,False
9,14,139,4,False
9,14,130,5,False
9,14,131,5,True
9,14,132,5,True
9,14,133,5,False
9,14,134,5,False
9,14,135,5,False
9,14,136,5,False
9,14,137,5,True
9,14,138,5,True
9,14,139,5,False
9,15,140,1,True
9,15,141,1,False
9,15,142,1,False
9,15,143,1,False
9,15,144,1,False
9,15,145,1,False
9,15,146,1,False
9,15,147,1,False
9,15,148,1,True
9,15,149,1,False
9,15,140,2,False
9,15,141,2,False
9,15,142,2,False
9,15,143,2,True
9,15,144,2,False
9,15,145,2,False
9,15,146,2,False
9,15,147,2,False
9,15,148,2,False
9,15,149,2,False
9,15,140,3,False
9,15,141,3,False
9,15,142,3,False
9,15,143,3,False
9,15,144,3,False
9,15,145,3,False
9,15,146,3,False
9,15,147,3,False
9,15,148,3,False
9,15,149,3,False
9,15,140,5,True
9,15,141,5,False
9,15,142,5,False
9,15,143,5,False
9,15,144,5,False
9,15,145,5,False
9,15,146,5,False
9,15,147,5,False
9,15,148,5,False
9,15,149,5,False
10,12,110,1,True
10,12,111,1,False
10,12,112,1,True
10,12,113,1,True
10,12,114,1,False
10,12,115,1,False
10,12,116,1,True
10,12,117,1,True
10,12,118,1,False
10,12,119,1,False
10,12,110,2,False
10,12,111,2,False
10,12,112,2,True
10,12,113,2,False
10,12,114,2,False
10,12,115,2,False
10,12,116,2,False
10,12,117,2,True
10,12,118,2,False
10,12,119,2,True
10,12,110,3,False
10,12,111,3,False
10,12,112,3,False
10,12,113,3,False
10,12,114,3,True
10,12,115,3,True
10,12,116,3,False
10,12,117,3,False
10,12,118,3,True
10,12,119,3,False
10,12,110,4,True
10,12,111,4,False
10,12,112,4,False
10,12,113,4,False
10,12,114,4,False
10,12,115,4,False
10,12,116,4,True
10,12,117,4,False
10,12,118,4,False
10,12,119,4,False
10,13,120,1,False
10,13,121,1,True
10,13,122,1,False
10,13,123,1,True
10,13,124,1,False
10,13,125,1,True
10,13,126,1,True
10,13,127,1,False
10,13,128,1,True
10,13,129,1,False
10,13,120,2,True
10,13,121,2,False
10,13,122,2,True
10,13,123,2,False
10,13,124,2,False
10,13,125,2,False
10,13,126,2,True
10,13,127,2,False
10,13,128,2,False
10,13,129,2,False
10,13,120,3,False
10,13,121,3,True
10,13,122,3,False
10,13,123,3,False
10,13,124,3,False
10,13,125,3,False
10,13,126,3,False
10,13,127,3,False
10,13,128,3,False
10,13,129,3,False
10,13,120,4,True
10,13,121,4,False
10,13,122,4,False
10,13,123,4,True
10,13,124,4,True
10,13,125,4,False
10,13,126,4,True
10,13,127,4,True
10,13,128,4,True
10,13,129,4,True
10,14,130,1,True
10,14,131,1,False
10,14,132,1,True
10,14,133,1,True
10,14,134,1,True
10,14,135,1,False
10,14,136,1,False
10,14,137,1,True
10,14,138,1,False
10,14,139,1,False
10,14,130,2,False
10,14,131,2,False
10,14,132,2,False
10,14,133,2,False
10,14,134,2,False
10,14,135,2,False
10,14,136,2,False
10,14,137,2,False
10,14,138,2,True
10,14,139,2,True
10,14,130,3,True
10,14,131,3,False
10,14,132,3,True
10,14,133,3,False
10,14,134,3,False
10,14,135,3,False
10,14,136,3,True
10,14,137,3,True
10,14,138,3,False
10,14,139,3,False
10,14,130,4,False
10,14,131,4,False
10,14,132,4,True
10,14,133,4,True
10,14,134,4,False
10,14,135,4,False
10,14,136,4,True
10,14,137,4,True
10,14,138,4,False
10,14,139,4,False
10,14,130,5,False
10,14,131,5,False
10,14,132,5,True
10,14,133,5,False
10,14,134,5,False
10,14,135,5,True
10,14,136,5,False
10,14,137,5,True
10,14,138,5,False
10,14,139,5,True
10,15,140,5,False
10,15,141,5,False
10,15,142,5,False
10,15,143,5,False
10,15,144,5,False
10,15,145,5,False
10,15,146,5,False
10,15,147,5,False
10,15,148,5,False
10,15,149,5,False
11,12,110,1,True
11,12,111,1,True
11,12,112,1,True
11,12,113,1,True
11,12,114,1,True
11,12,115,1,True
11,12,116,1,True
11,12,117,1,True
11,12,118,1,True
11,12,119,1,True
11,12,110,2,False
11,12,111,2,False
11,12,112,2,True
11,12,113,2,False
11,12,114,2,False
11,12,115,2,False
11,12,116,2,False
11,12,117,2,True
11,12,118,2,False
11,12,119,2,True
11,12,110,3,True
11,12,111,3,False
11,12,112,3,True
11,12,113,3,True
11,12,114,3,True
11,12,115,3,True
11,12,116,3,True
11,12,117,3,True
11,12,118,3,True
11,12,119,3,True
11,12,110,4,True
11,12,111,4,True
11,12,112,4,False
11,12,113,4,True
11,12,114,4,False
11,12,115,4,False
11,12,116,4,True
11,12,117,4,True
11,12,118,4,True
11,12,119,4,False
11,14,130,1,False
11,14,131,1,False
11,14,132,1,True
11,14,133,1,True
11,14,134,1,False
11,14,135,1,False
11,14,136,1,False
11,14,137,1,True
11,14,138,1,False
11,14,139,1,False
11,14,130,2,False
11,14,131,2,True
11,14,132,2,False
11,14,133,2,False
11,14,134,2,False
11,14,135,2,False
11,14,136,2,True
11,14,137,2,False
11,14,138,2,False
11,14,139,2,True
11,14,130,3,False
11,14,131,3,True
11,14,132,3,False
11,14,133,3,False
11,14,134,3,False
11,14,135,3,False
11,14,136,3,True
11,14,137,3,False
11,14,138,3,True
11,14,139,3,False
11,14,130,4,False
11,14,131,4,False
11,14,132,4,False
11,14,133,4,False
11,14,134,4,False
11,14,135,4,True
11,14,136,4,True
11,14,137,4,False
11,14,138,4,False
11,14,139,4,False
11,14,130,5,True
11,14,131,5,False
11,14,132,5,False
11,14,133,5,False
11,14,134,5,True
11,14,135,5,True
11,14,136,5,True
11,14,137,5,False
11,14,138,5,False
11,14,139,5,False
11,16,150,1,False
11,16,151,1,True
11,16,152,1,True
11,16,153,1,True
11,16,154,1,False
11,16,155,1,True
11,16,156,1,True
11,16,157,1,False
11,16,158,1,True
11,16,159,1,False
11,16,150,2,True
11,16,151,2,False
11,16,152,2,True
11,16,153,2,True
11,16,154,2,False
11,16,155,2,True
11,16,156,2,False
11,16,157,2,False
11,16,158,2,True
11,16,159,2,False
11,16,150,3,True
11,16,151,3,False
11,16,152,3,False
11,16,153,3,False
11,16,154,3,False
11,16,155,3,False
11,16,156,3,False
11,16,157,3,False
11,16,158,3,False
11,16,159,3,True
11,16,150,4,False
11,16,151,4,False
11,16,152,4,True
11,16,153,4,False
11,16,154,4,False
11,16,155,4,False
11,16,156,4,False
11,16,157,4,False
11,16,158,4,True
11,16,159,4,False
11,16,150,5,False
11,16,151,5,False
11,16,152,5,False
11,16,153,5,False
11,16,154,5,False
11,16,155,5,False
11,16,156,5,False
11,16,157,5,False
11,16,158,5,False
11,16,159,5,False
12,12,110,1,False
12,12,111,1,True
12,12,112,1,False
12,12,113,1,True
12,12,114,1,True
12,12,115,1,True
12,12,116,1,False
12,12,117,1,True
12,12,118,1,False
12,12,119,1,False
12,12,110,2,False
12,12,111,2,True
12,12,112,2,True
12,12,113,2,False
12,12,114,2,False
12,12,115,2,False
12,12,116,2,False
12,12,117,2,False
12,12,118,2,False
12,12,119,2,True
12,12,110,3,False
12,12,111,3,True
12,12,112,3,False
12,12,113,3,True
12,12,114,3,True
12,12,115,3,True
12,12,116,3,False
12,12,117,3,False
12,12,118,3,False
12,12,119,3,False
12,12,110,4,True
12,12,111,4,False
12,12,112,4,False
12,12,113,4,False
12,12,114,4,True
12,12,115,4,True
